text,sentiment,label
iOS kan slänga sig i väggen. #ICS levererar! #Google,neutral,1
"RT @windowsespana: Lo último y lo mejor de Windows 7, todo en un único lugar. http://t.co/RqnhMFaA #windows7 #microsoft",neutral,1
Ufff... after #Microsoft #MTS11 and #MVP meeting. Was great! #MVPBuzz,neutral,1
RT @asherCFO: #Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that do ...,positive,2
@diegofrancesco Grazie Diego! Contattaci pure quando vuoi per qualsiasi informazione sul mondo #Microsoft.  ^AC,neutral,1
IT-Concern enige #Microsoft dienstverlener in Gorinchem met 1 Gold & 3 Silver statussen #pinpoint  http://t.co/rIPJRmZS. Dat zegt genoeg!,neutral,1
Android 4.0 OS Ice Cream Sandwich and the Galaxy Nexus is out.seems that smartphones are named by hungry developers  #Google+,neutral,1
#SEO Tip:Meta nofollowed or robots.txt blocked pages DO receive pagerank juice when they get links. #google,neutral,1
"さっきスパルガ先生とラーメン屋でmodaについて語っていた@modalnho""ショウケース@apple store 銀座"" 記録 / starring:ichiro_,REPEAT PATTERN,COFFEE SHOPS,moda → http://t.co/zbI6rZ5s",neutral,1
@heidiknyc @apple @Badog420 Cute dinner when ur back from shanghai xx,neutral,1
Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/Jrc4qstJ,neutral,1
"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps",neutral,1
#iOS5 op iPad 2 geïnstalleerd. Tijdrovend en bepaald niet probleemloos. @Apple gaat meer en meer de #Windows kant op. ;-(,neutral,1
Coole 2-minuten VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/E4SnmZtL,neutral,1
"@dialepimu Ya decía yo ""ésta nena escribe muy bn me imagino que debe tener un perfil en #twitter""",neutral,1
---» RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?,positive,2
"Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH",neutral,1
#Microsoft #Windows Media Centre GUI #Fail #MajorFail,negative,0
RT @Eleconomistanet: Impulsor de #Facebook Sean #Parker resta importancia a la amenaza de #Google http://t.co/EnQtXsfv,neutral,1
DICEN q estoy viciada con #twitter... Pero mmm... NO!,neutral,1
"RT @webseoanalytics: #SEO Tip:Google considers the first lines of the page important.Put menu,headers+important text on top. #google",neutral,1
MindTree Introduces 'mPromo' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry. http://t.co/H1A3V7zv,neutral,1
#Followme dijo #Twitter :D,neutral,1
"RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.",negative,0
Do you Share More #jokes #quotes #music #photos or #news #articles on #Facebook or #Twitter?,neutral,1
I have to change my homepage from @apple.  Steve Jobs looks like an owl,neutral,1
@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up,neutral,1
RT @lcashdol: Too bad #google didn't have a tribute graphic for #DennisRitchie.,neutral,1
RT Is @Wahooly the long awaited way to make clear the ROI of #Twitter? http://t.co/rjY5WGr0 #socialmedia /via @socialmedia2day #gosocial,neutral,1
o #TWITTER é #FODA - Esposa defende Luis Fabiano no Twitter - Jogo Aberto 18/10/2011 =&gt; http://t.co/QdFWoDMD o bixo pegou!,neutral,1
RT @packard_bell: #Microsoft presenta un teclado #touch sobre cualquier superficie  http://t.co/mU1FdIhF,neutral,1
Noarchive is used to restrict search engines from saving a cached copy of the page #Google,neutral,1
RT @twandroid: Widgets scrollables comme sur Honeycomb #google #nexusprime,neutral,1
On Google+ then go here http://t.co/K6BggvDx #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,1
Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics http://t.co/iUY0DF5S,positive,2
Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug,neutral,1
I'm thinking about Google http://t.co/ACjRL4FO @GetGlue #Google,neutral,1
RT @_Shelly: mm but yeo .. #twitter .. free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND !,neutral,1
Android 4.0 SDK now available #google #android http://t.co/dB2Rzsu5 #neowin,neutral,1
@apple #readyfor5.0.1 http://t.co/M2FqakYr,neutral,1
#Microsoft Infografía: 340 millones de PC usan un explorador obsoleto y están en riesgo http://t.co/0ScN623o ➨ @MicrosoftLatam,neutral,1
@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...,negative,0
6 positive Learnings aus dem Panda-Update ... http://t.co/JEgkwrDR #panda #seo #google,neutral,1
#SEO #backlinks #google #index Free Tool http://t.co/1tTp1axq,neutral,1
#twitter is like therapy for sum people say wat you feel & get alot off yo chest.. And don't care wat the next person say,neutral,1
@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,negative,0
o @RafaArrudaa olha o papel de fundo do meu #TWITTER se vai raxa #HSAUHSAUASHASUHSUSHAUHSUASHUASHASHUASH',neutral,1
"Bonsoir à toutes & Tous, voici le liien vers la rubrique #Microsoft du Paper d'aujourd'hui : Des Trucs Impressionnant : http://t.co/qHoFOxzD",neutral,1
RT @jcmwright: Would love to hear from other small colleges who went #Google recently. Particularly interested in the learning tech prep ...,neutral,1
Beam me up #Microsoft! Microsoft has #holoDesk research project: http://t.co/KlMgkh5V,positive,2
"1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS",neutral,1
Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce,neutral,1
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry,negative,0
RT @AndroidTopNews: Nexus Prime rumored to be released on Nov. 3 http://t.co/77HbvLjI #News #google #Ice_Cream_Sandwich #ics #Nexus_Prime,neutral,1
"""#twitter's dumb, I don't like it.""  Hush up, Justin.",neutral,1
Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb,positive,2
Ppl emphasize to make thyself look greater then they are! #twitter!,neutral,1
RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft,neutral,1
Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now,positive,2
The new #google phone. Yoooo http://t.co/sr4sCat7,neutral,1
I have been blown away by technological innovations.... #microsoft should do more #marketing!!,positive,2
Nueva tecnología táctil emula funcionalidad del monitor #Microsoft #Kinect http://t.co/QUAK6947,neutral,1
Ahaaa! Ich hab mein Problemkind gefunden: KB2553065 ist der Übeltäter. #microsoft #office #update,neutral,1
Not greatly impressed with #Google and #Samsung presentation skills.,negative,0
"يبدو ان طفرة الاجهزة الالكترونية القادمة ستكون بقيادة موتورولا ،، لاسيم بعد استحواذ قوقل عليها. 

#google #motorola #moto",neutral,1
RT @newsgrape_de: 3 Tricks für mehr Kontrolle über #Microsoft #Windows 7 -http://j.mp/mSOETz #hack,neutral,1
"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.",negative,0
Wowww | Can watching #Twitter trends help predict the future? http://t.co/2bRzlsGc via @zite,neutral,1
"Samsung Galaxy Nexus, Android Ice Cream Sandwich unveiled http://t.co/wWrYcM04 #android #google #samsung",neutral,1
"Installing .NET framework, this might take very many years. Come back when your unborn child is in college. #microsoft",negative,0
"#Siri on @Apple #iPhone4S can allow unauthorized access to texts and emails, even when the phone is locked!! http://t.co/0q5dLt22",neutral,1
"Android Beam - sharing contacts, articles, files, and games, pretty cool #Google #ICS",positive,2
#Android #Google Galaxy Nexus http://t.co/GXVKqi6z #DhilipSiva,neutral,1
"@rmeneghelo: ""#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P"" correção: ainda te AMO...",neutral,1
God morgon #Sverige och #Twitter !,neutral,1
"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/8fiwDhcC",neutral,1
"Buenas noches, sigan pasandosela bn .. ok no #Twitter Off :3",neutral,1
I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”,negative,0
#twitter tiene la mala costumbre de ponerce bno cuano yo me voy :/,neutral,1
Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/lfpPk5Yk,neutral,1
"Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android",positive,2
Olha o tamanho desse CRÂNIO! xD #Google #Android,neutral,1
@RhiannaRaee hanging @apple in tacoma listening to the beatles!,neutral,1
"RT @Xuuxinha_: o #twitter pedi : no que esta pensando agora ? se fosse pra mim só falar isso, iria ficar escrevendo o dia inteiro milena ...",neutral,1
http://t.co/pUvXwjjc Is it #Google #bookmark or #links that bring site #traffic blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy,neutral,1
#Google Trademark Poker Full Size Texas Hold’em 83 x 44-Inch Poker Table (Green Felt): Trademark Poke... http://t.co/jICU3KON #wikileaks,neutral,1
"#Job #ICT System- und Netzwerk Spezialist/in: planova human capital ag, St. Gallen http://t.co/WYHjUOqr #Microsoft #IT",neutral,1
"Dear #Microsoft, I should only have to hit the Windows update button *once* when manually running updates, not 4 or 5 times. #sysadmin",negative,0
#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/znFYtK9P @mashable #social,neutral,1
"Wow, very fast camera on Galaxy Nexus - faster than N9 i think :o #google",positive,2
@ferchowii @Adr_Mart_Com @Apple no tengo,neutral,1
"7 Lessons Learned Running an SEO Agency: Posted by neilpatelThis post was originally in YOUmoz, and... http://t.co/AU0k5sWY #seo #google",neutral,1
#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42,negative,0
Good lord #twitter send my bloody tweets! #ihateyourightnow,negative,0
"is mulling #google+ but hmmm, just aint shore bout nuther social media profile.",negative,0
"RT @deolindoo: viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que é. Incrivel como a interface metro esta ali,",neutral,1
"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac",positive,2
Microsoft CEO on not http://t.co/veCmSAHQ #Buying #Lucky #Microsoft,neutral,1
Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!,negative,0
Why is #Google whoring for SAMSUNG? #ICS,negative,0
RT @SQLServer: #Microsoft made many announcements at #SQLPass Summit. Read the blog post for a recap: http://t.co/KSgglnDC #sqlserver #s ...,neutral,1
#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google,positive,2
Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless.,positive,2
Thank you @apple. My new gf(iphone4s) is great!  She does everything!,positive,2
Good god the camera app in Icecream Sandwich is amazing.. and that camera is FAST!  #samsung #google #android #galaxyNexus,positive,2
"Head to our FB page for a link to the @Apple Community Support Page detailing how to turn off #newsstand auto renewal.

http://t.co/65HPp0tu",neutral,1
@Obamaphile @vegascharlieb your not in #twitter jail again r u ?,neutral,1
AsiaClassifiedToday Thailand - Market factors to watch - Oct 19 - Reuters: Thailand - Market ... http://t.co/nNsDZgWI #asia #google #biz,neutral,1
"The Ice Cream Sandwich presentation was very buggy, however 4.0 looks much more promising than expected.  #Android #GalaxyNexus #Google",neutral,1
หน้าตาของระบบปฎิบัติการ Android 4.0 Ice Cream Sandwich ของ #google ก็ดูดีเหมือนกันนะ,neutral,1
Ishi o #faceunlock do #icecreamsandwich #android não funcionou no seu lançamento #google,neutral,1
Ugh. WTF is up with all the bottlenecks @paypal @apple?,negative,0
Cool!! #google #win RT: @a1arte: Google y Samsung lanzan oficialmente el Galaxy Nexus con Android Ice Cream Sandwich http://t.co/kE0dFNQL,neutral,1
"Like traditional VC firms, Google Ventures makes its investment decisions solely ...  #google #ventures #spencer http://t.co/TBGqSFos",neutral,1
"@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit",neutral,1
Okay its officially a #sausagefest here @thursdays it really makes no sense based on the feedback from #google?? Moving on...,neutral,1
#Tecnologias : #Microsoft lanza sitio oficial de #Skype http://t.co/5Xmgk7Ul,neutral,1
DAMN YOU !!! @apple,negative,0
Good Night #Twitter && #TwitterTweeters :),neutral,1
Microsoft's Steve Ballmer attacks Android phones http://t.co/bkgep6zm #Android #Microsoft #SteveBallmer #Google,neutral,1
Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade,negative,0
@ArmiiBunbury :OO no sabia que tenias #twitter ;) followme & me das followback vale ;),neutral,1
Que mierda le pasa a #FOTA que no me quiere traer #IceCreamSandwich? #Google #Android @SamsungArg #GalaxyS2 ;-),neutral,1
#mango shows #microsoft still has the taste for smartphone success http://t.co/mAOQaplH,positive,2
RT @Institut2F: RT @newsgrape_de: 3 Tricks für mehr Kontrolle über #Microsoft #Windows 7 -http://j.mp/mSOETz #hack,neutral,1
RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m,neutral,1
#OmniTouch - ekran dotykowy na dłoni od #Microsoft. Czytaj więcej @PGSTech http://t.co/Ec6mzWiz,neutral,1
Google releases 50 new features for presentations in Google Docs: Google is rolling out a s... http://t.co/HkCBc7pm #google+ #googleplus,neutral,1
"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/Ja9sEesh #neowin",neutral,1
Oef..#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2...,neutral,1
So apparently that's not the correct @apple,neutral,1
Doesn't #Microsoft Research's new touch technology resemble a lot the one developed by Pranav Mistry in ~2009? http://t.co/yZ9xGQGM,neutral,1
@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO,negative,0
"Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5, no errors - more: http://t.co/6qnLWFt7",positive,2
@ShawnWildermuth  #gates #ballmer #nightAtTheRoxbury #microsoft That is so wild!,neutral,1
#Microsoft delivers #developer preview of Roslyn compiler as a service http://t.co/nM30ugQQ,neutral,1
#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!,neutral,1
@macworld_brasil vcs conseguiram fazer funcionar o find my Mac? O meu sempre pede para reportar o erro a @Apple !,neutral,1
RT @twandroid: Possibilité de ne sélectionner qu'une période et savoir pour chaque app combien de data a été utilisé #google #nexusprime,neutral,1
RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral,1
Pô. Gostei do novo sistema de reconhecimento facial do Android. Tão forte que não liberou nem o dono do smartphone. #Google #ICS,neutral,1
#Samsung Galaxy #Nexus / #Google #Android ICS 发表会重点整理 http://t.co/u7ViMWl6 #galaxynexus #galaxynexus,neutral,1
Nokia to reveal multiple Windows Phone devices next http://t.co/0CIUtecX #mobile #nokia #microsoft,neutral,1
"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking",neutral,1
"@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to ""Will it blend?"" Glad to hear it's still alive.",positive,2
Tja steve als het te #moeilijk voor je wordt kun je maar beter stoppen #microsoft #fail #enjekomttelaatmetjetoestel http://t.co/0IBnA2aV,neutral,1
http://t.co/pUvXwjjc How do #CMM & #BBC get #massive #hits? Is #Google @ work? blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy,neutral,1
#Google releases 50 new features for presentations in #GoogleDocs http://t.co/0x6crRao,neutral,1
@apple gonna see if anyone stayed logged into their fb or twitter #TroubleMaker,neutral,1
@teggyboy00 oh wow lmao thank no wonder why no one answered me !! addicted #twitter,neutral,1
Видеообзор Galaxy Nexus. http://t.co/VnnKrFs2  #События #Android #GalaxyNexus #Google #Samsung,neutral,1
Congrats to #Microsoft's Monica Diaz for being part of @HispanicBizMag 100 Most Influential Hispanics! http://t.co/qj9QDBhA,neutral,1
"#galaxy #nexus #android #google / экраааааан / -4,7'' / -super HD amoled / -1280x720  / -16:9 /  / камера / 5м... http://t.co/3cbUMlg3",neutral,1
Just walked in the door of the #Microsoft #kenyaopendoor conference...,neutral,1
SeNews : Microsoft extends revenue guarantees to Yahoo #Yahoo #Microsoft : http://t.co/bR3MHHVg,neutral,1
#android El nuevo Android de Google: Galaxy Nexus con Ice Cream Sandwich 4.0: Menuda madrugada del 19 de... http://t.co/wjCcDIAb #google,neutral,1
#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/0PkK7J5D #harshgandhitk,neutral,1
_('~')_ ありがとうございますっ！！Facebookページ「Google Appsっていいね！」も徐々にファンが増えてますっ！！嬉しいですっ！！ http://t.co/PBi9Hog8 #google #googleapps,neutral,1
"Editeur de photo maintenant : redimensionner, .... (ce qu'on avait déjà vu) #google #nexusprime",neutral,1
#yoconfieso que llevo 2 dias fuera de #twitter y mi vida no ha sido la misma. Los extrané ,neutral,1
Love how  @rogersbiz tell u they're not allowed to sell the 4s for $ more than @Apple but yet want $100 more for the 64G,neutral,1
No sé que sería de mi sin Skype RT @GrupoTrevenque: #Skype ya es oficialmente parte de #Microsoft ¿Utilizas es… (cont) http://t.co/nhJxMcfJ,neutral,1
"Hace cuanto que no me conecto al msn, ya no le doy tanta bola al facebook, y todo por tu culpa #twitter",neutral,1
"Microsoft CEO Steve Ballmer Looks Ahead at Social, Mobile Plans | Adweek http://t.co/jEENZQDw #tech #apple #microsoft",neutral,1
uuchas... #twitter menso! dormish bye! xD,neutral,1
No se por que #twitter saca mi lado filosófico,neutral,1
#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple,neutral,1
"Nossa, meu BG aqui no #Twitter está uma coisa pavorosa... preciso recortar essa foto de novo... meu rosto ficou todo deformado... hahaha",neutral,1
Management-Tool aus der Cloud: #Microsoft erweitert #Intune um Softwareverteilung und Remote Task http://t.co/b43OHRlQ @windows,neutral,1
Samsung Galaxy Nexus & Android 4.0 Quick Specs - http://t.co/s1QfUznv #galaxynexus #android #ics #samsung #google,neutral,1
"So sleepy and tired, going to bed! Nigh #Twitter !",neutral,1
"http://t.co/ONI0JX8B
#Appleagagné #Apple  versus #microsoft",neutral,1
Y sigue sin avisarme cuando me mencionan en Twitter... #pidounparche #actualizenlaapp @apple @steve_jobs #mugrero,neutral,1
@apple store NY,neutral,1
I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft,positive,2
#Android #Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http://t.co/9bWt2W6z #DhilipSiva,positive,2
“@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.”,neutral,1
"Seremos pelotudos, pero somos una bocha #Twitter",neutral,1
y ustedes se ga ga ga ga cuando el mago les manda por #Twitter,neutral,1
RT @MAGGadget: Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google,neutral,1
"Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look.",neutral,1
Some people should not post replies in #Google+ threads. Their posts only continue to weaken their creditbility.,neutral,1
Like @apple da fuck is this shit?  http://t.co/nb4DHlSg,negative,0
#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF,positive,2
De verdd qe si me he sentidoo rara estar un Dia sin mucho #twitter :B,neutral,1
"Steve Ballmer Says ""Luck"" Kept Microsoft From Buying Yahoo In 2008 http://t.co/9sDNmC0Y #Microsoft #Yahoo",neutral,1
none of my apps work after the new ios from @apple. what do i do?!?,negative,0
Hey parents!Did you know about the free tools from #Microsoft that help keep your kids safe online?Live Family Safety http://t.co/5pk1et6r,positive,2
@HAZI クック@apple.com？,neutral,1
I love our @apple imac even though I haven't seen my hubby in 3 days now! #geek,positive,2
"RT @oli2be: For Twitter, free speech is what matters — not real names. http://t.co/DAnykTjl /@factsandtools #Twitter #Google",neutral,1
I don't see the point of following a news station on #twitter if there's breaking news people are gunna tweet about it anyway #obvs,neutral,1
RT @RomanKrd: На Microsoft Management Summit 2011 проблемы с интернет #russia #microsoft,neutral,1
Microsoft giving away free Windows Phones with a $499 purchase http://t.co/GHPcGCpX #Microsoft #Windows_Phone,neutral,1
"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/D0u2o9nZ",neutral,1
"Avec OmniTouch, faites de n'importe quelle surface un écran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch",neutral,1
RT @ishpconsult: Der langsame Tod von SEO?? #Google-Suche  für eingeloggte User verschlüsselt - http://t.co/OlORx2Pc #marketing  #search...,neutral,1
Check out our newly revamped Testimonials page for more information on how #Microsoft #Dynamics #CRM can work for you!  http://t.co/hmT51bdf,neutral,1
@VinnyMartiins colokei no #Google pra saber !,neutral,1
#Twitter off mii voii..!!,neutral,1
Microsoft turns your body into a touchscreen http://t.co/8LbJuq4y #Microsoft,neutral,1
"#Twitter ya vale 8,000 mdd http://t.co/gqxbJO7J 4.1 millones de habitantes en México tienen una cuenta",neutral,1
The new android #Nexus phone makes the #iPhone look like a cheap toy at dollar store! #tcot #android #google #RealEstate @Burkepatch,positive,2
Loving my new #iPhone4S thanks @apple for #ios5,positive,2
Es todo por hoy....#twitter off  =),neutral,1
"I'm givin' this stupid @apple reserve system 2days… If I cant get reservation, I'll never buy any Apple products… (yup I hate contracts)",negative,0
This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant.,neutral,1
"Early cloud #Microsoft partners will be rewarded w/ a Cloud Accelerate badge, & additional internal use rights! http://t.co/pjkyf0gf",neutral,1
"Com 250 milhões de mensagens diárias, Twitter cogita pagar por tuítes #Twitter http://t.co/sucRDj5Y via @idgnow",neutral,1
Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial für #Microsoft --&gt; http://t.co/29vCUgQz,neutral,1
I want Siri on my iPhone4 ! @apple,neutral,1
#Update #Microsoft MS11-078 - Critical : Vulnerability in .NET Framework and Microsoft Silverlight Could Allow R... http://t.co/izO0WUNt,negative,0
"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps",neutral,1
閉鎖じゃなくて、そっくりストリームに反映できるようにしてくれるとありがたいんだけどな〜。&gt;&gt; グーグル、「Google Buzz」を閉鎖--「Google+」への完全 http://t.co/mOfsDfFq  #google #buzz,neutral,1
GN #Twitter Homies,neutral,1
"Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8",positive,2
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/VonJhtjE #android40 #androidbeam,neutral,1
RT @AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA,neutral,1
"#Android #Google Nexus S Getting Ice Cream Sandwich, OS “Theoretically” Should Work on Any Android... http://t.co/kqBWWiyd #DhilipSiva",neutral,1
Watching @cotmtulsa webcast on Joseph  from my iPad on my @apple TV. I love technology. http://t.co/mpBZyl72,neutral,1
Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.,negative,0
@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required,positive,2
"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless",negative,0
"RT @TecBuzz: Google steps up its privacy game, launches Good To Know http://t.co/22QbKMpG #google",neutral,1
"Casi 30 años usando PC, de ellos casi 4 Mac y tengo q decir que el Macbook Air 11"" de @apple es de largo lo mejor. No imagino como mejorarlo",neutral,1
"Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk",negative,0
Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!,neutral,1
RT @iGainFollows: Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autop ...,neutral,1
#Twitter is messed up followers keep switching to same numbers -___- #FIXIT!,negative,0
IHS: iPhone 4S shows key design and component changes. http://t.co/6tfiGiDV  @apple #apple #iphome4S #ios5,neutral,1
RT @twandroid: Intégration de la reconnaissance vocale #google #nexusprime,neutral,1
Ya no sé si la noticia del Zoo de Ohio que me llegó a mi cel. fue sacada o no de #twitter... creo que sí,neutral,1
"#microsoft #careers site is giving errors for any thing i search!! #weird
http://t.co/vJ2JpKtM http://t.co/02dYONXz",negative,0
نظام جديد .. و جهاز جديد شكراً جزيلاً #samsung #google #android,neutral,1
"So viel zum Thema Retina Display :D Respekt an #Google und #Samsung, Super Amoled HD in 1280x720 auf einem Phone ist krass :D #GalaxyNexus",neutral,1
this reader button for safari is perfect for fic @apple #ios5 #stevejobsday,neutral,1
I figgured if my #twitter Lady-Gems friends get new one's that I can too! =) My New Boo http://t.co/dXN6NpIB,neutral,1
RT @wireditalia: #Twitter 250milioni di cinguettii al giorno e un valore di 8miliardi di $. Tempi duri per #Facebook e #Google+? http:// ...,neutral,1
Who else is on g+ ? Add for add? Let me know.  #TFB #TAF #google+,neutral,1
#Twitter Im coming home Im coming home tell the world that Im coming home lls,neutral,1
Yooooooo #twitter ! @NowThatsBASIC_ is the new #AmberCole who wanna go 1st ? ayyeee she does this shit for a living .,neutral,1
Woooow I just log out from #twitter and there's more than 60 #tweets on my #timeline,neutral,1
"#Microsoft CEO Steve Ballmer on Not Buying #Yahoo : “Sometimes, You’re Lucky” http://t.co/WMCXWysh",neutral,1
@Bravo u should have a cast of  Latina #housewives  WE have some pretty  successful Latina Women in this world #GOOGLE them..,neutral,1
/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy,positive,2
"#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT",neutral,1
Mukesh Ambani: #MukeshAmbani  #Mukesh #Ambani http://t.co/uMBGXvQI #google #youtube,neutral,1
"Hey I'm doing this, at this place, around this time (you should come). #Twitter",neutral,1
"RT @microsoftfrance: Cette année encore, #Microsoft remporte le prix du meilleur Service Client 2012 http://t.co/vWHpxkVP",neutral,1
I hate #Microsoft PowerPoint!,negative,0
@apple Siri is amazing,positive,2
"RT @jilldyche: Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison  @CNBC, covering  #Microsoft. You ...",neutral,1
"•Take Off Make up 
• Say A Little More On #twitter 
• Go to Sleep &lt;3

like my plan?(;",positive,2
"Bonjour #twitter , reveil trés difficile pour ma part.. !",neutral,1
@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!,positive,2
Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.,positive,2
OK @apple your accessories policy is out of hand. I need a powered line in to use the mic? Are you KIDDING ME?,neutral,1
Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple,negative,0
@Markeenn meu #Twitter ==&gt; @isaiasx19 Sumiu #rsrsr,neutral,1
iPhone 4S: Setup SIRI for your Tweets. http://t.co/fZ216OiJ @apple #apple #iphone #siri,neutral,1
Microsoft Announces Interactive TV For Children’s Games & Story Books #Xbox #Microsoft #family #fb http://t.co/BOCzCmbg,neutral,1
